node,degree,pagerank,betweenness,degree_norm,pagerank_norm,betweenness_norm
3414,3,8.902392520501852e-06,0.0,0.0021691973969631237,0.000780703902141575,0.0
3415,3,1.1274709535742891e-05,0.0,0.0021691973969631237,0.0009887465318784996,0.0
3416,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3417,29,6.654308768872766e-05,3.554483576740327e-05,0.02096890817064353,0.0058355602833169715,0.0005727321739941124
3418,22,7.144418833890098e-05,0.0003105283767451722,0.015907447577729574,0.006265367033981705,0.005003528317416616
3419,5,1.6304500059816206e-05,1.4403336450405138e-06,0.0036153289949385392,0.001429838865209741,2.3208024513013034e-05
3420,4,2.519766674738785e-05,7.489983362635599e-05,0.0028922631959508315,0.0022097336990303524,0.0012068573006028568
3421,6,2.02388457277271e-05,0.0,0.004338394793926247,0.0017748651048681429,0.0
3422,7,2.340423294303394e-05,8.886691118806016e-07,0.005061460592913955,0.002052456791045534,1.4319081279186812e-05
3423,9,2.9625938753584987e-05,1.1522144997777632e-06,0.006507592190889371,0.002598075285521926,1.856557502990164e-05
3424,4,1.4729683771849241e-05,0.0,0.0028922631959508315,0.0012917338312718968,0.0
3425,3,9.491504965029061e-06,0.0,0.0021691973969631237,0.0008323666864080934,0.0
3426,6,1.980740877366506e-05,4.6097939764407964e-06,0.004338394793926247,0.0017370298248814856,7.427738147585143e-05
3427,25,5.01385341677829e-05,1.757881211716611e-05,0.018076644974692697,0.004396947133290431,0.00028324652689298683
3428,3,1.0663339233555966e-05,0.0,0.0021691973969631237,0.0009351318233075613,0.0
3429,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3430,13,4.2651743965050415e-05,5.634815091616949e-05,0.009399855386840203,0.003740385842342201,0.0009079349581455035
3431,7,2.2539400773881552e-05,1.5621748845331988e-06,0.005061460592913955,0.0019766144994817856,2.5171246355798347e-05
3432,4,1.4624942070475602e-05,0.0,0.0028922631959508315,0.0012825484067030485,0.0
3433,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3434,25,4.995714005970028e-05,4.52831546686583e-05,0.018076644974692697,0.004381039601952146,0.0007296452229630599
3435,18,3.3630079825736056e-05,4.704600981072484e-06,0.013015184381778741,0.0029492223005018344,7.580500203451418e-05
3436,3,9.180845210078853e-06,0.0,0.0021691973969631237,0.0008051230794373349,0.0
3438,22,4.106971276453747e-05,1.4494241724700236e-05,0.015907447577729574,0.0036016480896868563,0.0002335449973015923
3439,7,2.0071706167051437e-05,7.044269964454586e-07,0.005061460592913955,0.0017602076398191447,1.1350397220412429e-05
3440,22,4.590453758555941e-05,0.00033846762945884216,0.015907447577729574,0.004025642717563586,0.005453712109267065
3441,12,2.7476989553356292e-05,1.243893982732604e-05,0.008676789587852495,0.0024096211118535666,0.0002004280198706021
3442,33,5.142596415312245e-05,3.207164711613075e-05,0.02386117136659436,0.004509849548115878,0.0005167688576926425
3444,14,2.919533808423913e-05,2.0753703147056574e-05,0.01012292118582791,0.0025603133443303982,0.0003344033884309748
3445,4,1.4135851531100755e-05,0.0,0.0028922631959508315,0.001239657139921549,0.0
3446,3,9.206689505249865e-06,0.0,0.0021691973969631237,0.0008073895198399167,0.0
3447,22,4.515506356596946e-05,2.4389142532748953e-05,0.015907447577729574,0.003959916870236578,0.00039298104276074545
3449,2,1.1162186640246326e-05,0.0,0.0014461315979754157,0.0009788787279828468,0.0
3450,2,9.083922517435988e-06,0.0,0.0014461315979754157,0.0007966233503838143,0.0
3451,3,1.1442434546304732e-05,0.0,0.0021691973969631237,0.0010034553385201755,0.0
3452,6,1.643213573726402e-05,6.260811731327827e-06,0.004338394793926247,0.0014410319991011653,0.00010088014859080012
3453,6,1.5676995945265234e-05,8.918782270948286e-07,0.004338394793926247,0.0013748092863957728,1.4370789593307856e-05
3454,2,8.606428657546123e-06,0.0,0.0014461315979754157,0.0007547490655995656,0.0
3455,6,1.3710780477971649e-05,0.0,0.004338394793926247,0.0012023801237597618,0.0
3456,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3457,4,1.2368494594901345e-05,0.0,0.0028922631959508315,0.0010846670680515124,0.0
3458,4,1.2368494594901345e-05,0.0,0.0028922631959508315,0.0010846670680515124,0.0
3459,24,4.929564425453842e-05,0.0003169417190249627,0.01735357917570499,0.004323029089030948,0.005106866183161976
3460,23,5.0072127278652344e-05,5.741390180166084e-05,0.016630513376717282,0.004391123517071093,0.0009251073492511441
3461,24,6.058975237056656e-05,0.0001643428914952547,0.01735357917570499,0.005313476798125554,0.002648048851385423
3462,8,3.109401967033218e-05,7.498160200367734e-05,0.005784526391901663,0.002726820058090043,0.0012081748304070084
3463,4,1.132310538114067e-05,9.021307554428093e-06,0.0028922631959508315,0.000992990652238557,0.0001453598807356248
3465,35,7.629579754971697e-05,8.11313592345697e-05,0.025307302964569775,0.006690833585116941,0.0013072655633459133
3466,11,3.335126127343544e-05,5.621196371983906e-06,0.007953723788864787,0.0029247710385215007,9.05740580612438e-05
3467,3,1.3033629319728808e-05,3.40289034093277e-05,0.0021691973969631237,0.0011429966995440352,0.000548306031171282
3468,16,3.170010171361406e-05,6.096374439588984e-06,0.011569052783803326,0.0027799710076935797,9.823057867297653e-05
3469,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3470,15,3.773101855128032e-05,1.6723862316438848e-05,0.010845986984815618,0.0033088580790976113,0.00026947076320032114
3471,4,1.2804037490541499e-05,0.0,0.0028922631959508315,0.0011228624225467488,0.0
3472,6,1.8006812960483115e-05,2.415320872365051e-06,0.004338394793926247,0.0015791248376217594,3.891794530083578e-05
3473,12,3.226992352863324e-05,5.158913690697474e-06,0.008676789587852495,0.002829942081591565,8.312532016903472e-05
3474,2,8.606428657546123e-06,0.0,0.0014461315979754157,0.0007547490655995656,0.0
3475,36,6.140324602594565e-05,0.0013728467194292196,0.026030368763557483,0.005384816909186627,0.022120611031221635
3476,6,3.467702366915106e-05,3.765500662138998e-05,0.004338394793926247,0.003041035051062412,0.0006067332521988721
3478,8,2.433844214454769e-05,1.742869125338665e-06,0.005784526391901663,0.0021343831684051827,2.8082763686809235e-05
3479,6,1.925024857353901e-05,0.0,0.004338394793926247,0.0016881691235189416,0.0
3480,17,5.1657055318763334e-05,0.00020973589971251855,0.012292118582791034,0.004530115310870194,0.0033794641391231674
3481,26,4.161058761088082e-05,9.830377749994802e-06,0.018799710773680405,0.003649080631235437,0.000158396388628164
3483,8,1.6738545329795716e-05,1.0401820459059642e-06,0.005784526391901663,0.001467902883977585,1.6760401662840167e-05
3484,3,1.0238934883355601e-05,0.0,0.0021691973969631237,0.000897913274302422,0.0
3485,28,4.7063464310863534e-05,9.892170695435423e-06,0.02024584237165582,0.004127275915005444,0.00015939205529015948
3486,74,0.00012942557049784592,0.00018710591693928667,0.05350686912509038,0.011350100289542359,0.0030148283502289524
3487,34,6.0469880456721385e-05,3.199725689627328e-05,0.024584237165582067,0.005302964514974638,0.0005155702117733964
3488,18,3.231885778484565e-05,3.496043129637608e-06,0.013015184381778741,0.0028342334184075324,5.633156937668994e-05
3489,11,3.0832739409017764e-05,1.899908932817929e-05,0.007953723788864787,0.0027039068334607113,0.00030613138308027704
3490,3,9.800531889180324e-06,0.0,0.0021691973969631237,0.0008594671007063948,0.0
3491,32,5.264626051692988e-05,5.898947553957573e-05,0.023138105567606652,0.004616864615222796,0.0009504944906662568
3492,10,3.501488912067991e-05,0.00015215219796061021,0.0072306579898770785,0.0030706644878458317,0.0024516208117038945
3493,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3494,28,4.694212086334908e-05,1.4993051670862256e-05,0.02024584237165582,0.004116634584289496,0.00024158229719924013
3495,12,3.4052906637083434e-05,7.1747042296194505e-06,0.008676789587852495,0.0029863025057150694,0.00011560565304293984
3496,2,8.647771635240934e-06,0.0,0.0014461315979754157,0.0007583746779209903,0.0
3498,13,2.6683527427867804e-05,1.8791666812203358e-05,0.009399855386840203,0.0023400376851349827,0.00030278919437844685
3499,6,3.794881199354757e-05,6.264887395594905e-05,0.004338394793926247,0.003327957685169497,0.001009458195667874
3500,4,1.728034107551334e-05,0.0,0.0028922631959508315,0.0015154161846853828,0.0
3501,4,1.728034107551334e-05,0.0,0.0028922631959508315,0.0015154161846853828,0.0
3502,4,1.728034107551334e-05,0.0,0.0028922631959508315,0.0015154161846853828,0.0
3503,4,1.728034107551334e-05,0.0,0.0028922631959508315,0.0015154161846853828,0.0
3504,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3505,2,1.072086169147898e-05,0.0,0.0014461315979754157,0.0009401763107594289,0.0
3506,3,1.0434230681816968e-05,0.0,0.0021691973969631237,0.0009150399277924265,0.0
3507,3,1.0434230681816968e-05,0.0,0.0021691973969631237,0.0009150399277924265,0.0
3508,19,3.642608406349326e-05,2.320526119030562e-05,0.01373825018076645,0.0031944205900396646,0.00037390522146716536
3509,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3510,2,8.647771635240934e-06,0.0,0.0014461315979754157,0.0007583746779209903,0.0
3511,5,1.89797187991637e-05,1.4551537039118666e-05,0.0036153289949385392,0.0016644447539167371,0.00023446819385822504
3512,13,2.472282881485744e-05,1.281012595320475e-06,0.009399855386840203,0.0021680923283586367,2.0640892348827825e-05
3514,23,6.892498060464975e-05,9.712352280669603e-05,0.016630513376717282,0.006044442680904055,0.001564946501006425
3515,2,9.083922517435988e-06,0.0,0.0014461315979754157,0.0007966233503838143,0.0
3516,10,3.137620119210823e-05,2.285327794365282e-05,0.0072306579898770785,0.0027515662389235055,0.0003682337328890739
3517,8,1.7610507577398216e-05,5.510352200085992e-09,0.005784526391901663,0.0015443704546509386,8.878803142263185e-08
3519,2,7.682202001567786e-06,0.0,0.0014461315979754157,0.0006736981172029574,0.0
3520,6,1.9250248573539014e-05,0.0,0.004338394793926247,0.0016881691235189418,0.0
3521,8,2.4338442144547693e-05,1.742869125338665e-06,0.005784526391901663,0.0021343831684051827,2.8082763686809235e-05
3522,12,3.602548805784859e-05,3.653707358978552e-05,0.008676789587852495,0.003159289936783377,0.0005887200527636444
3523,8,1.823430363646236e-05,3.7366085261083574e-07,0.005784526391901663,0.0015990748519610293,6.020778766645905e-06
3524,7,2.0896976427657124e-05,1.571714528554023e-06,0.005061460592913955,0.0018325805116389928,2.5324958166282702e-05
3525,8,2.4831054007166283e-05,8.4472815355354e-06,0.005784526391901663,0.0021775832410263216,0.00013611062799238685
3526,2,9.484208383493284e-06,0.0,0.0014461315979754157,0.0008317268056497291,0.0
3527,3,1.1784527531853322e-05,1.042715371633029e-07,0.0021691973969631237,0.0010334555129786695,1.6801221014506086e-06
3528,10,3.113737217398746e-05,8.261703020432013e-07,0.0072306579898770785,0.0027306218977295933,1.3312041059210748e-05
3529,7,2.341402372669222e-05,7.999246032235337e-06,0.005061460592913955,0.0020533154032657255,0.00012889145417172983
3530,18,4.3779209588138195e-05,4.993008385303616e-06,0.013015184381778741,0.003839260028067893,8.045209622007166e-05
3531,2,8.229248277895869e-06,0.0,0.0014461315979754157,0.0007216718682589575,0.0
3532,4,1.0398245483705206e-05,0.0,0.0028922631959508315,0.0009118841711213417,0.0
3534,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3536,3,1.2538815689105288e-05,0.0,0.0021691973969631237,0.001099603540753184,0.0
3537,2,7.718616685454067e-06,0.0,0.0014461315979754157,0.0006768915380434562,0.0
3538,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3539,4,1.692581040297945e-05,2.5297370426342524e-06,0.0028922631959508315,0.0014843252752653965,4.076152737186211e-05
3540,2,7.603678013691123e-06,0.0,0.0014461315979754157,0.0006668118803171036,0.0
3541,8,2.144741941521787e-05,2.4707627397403425e-06,0.005784526391901663,0.0018808521405640803,3.9811277357282177e-05
3542,5,1.4468543573139477e-05,0.0,0.0036153289949385392,0.0012688328895678292,0.0
3543,4,1.0176332601366457e-05,0.0,0.0028922631959508315,0.0008924233067774743,0.0
3544,7,1.669878663492145e-05,8.422045996909078e-06,0.005061460592913955,0.0014644162068668067,0.00013570400901139214
3545,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3546,11,3.479957085481195e-05,0.0010044611598684116,0.007953723788864787,0.003051781944756618,0.016184832799583663
3547,7,1.6315864075803383e-05,1.6196837462576187e-08,0.005061460592913955,0.0014308354435570512,2.609788378957035e-07
3548,6,1.581530372750773e-05,4.5520258319429575e-07,0.004338394793926247,0.0013869383208148457,7.334656623162417e-06
3549,33,5.969151361774489e-05,6.5272946804930896e-06,0.02386117136659436,0.0052347048839723985,0.00010517397512038414
3550,4,1.4598050172327455e-05,0.0,0.0028922631959508315,0.0012801900957465386,0.0
3551,9,3.0222818752510637e-05,5.3736339987186904e-05,0.006507592190889371,0.0026504192529664488,0.0008658509783177059
3552,10,3.505304948257179e-05,0.0024569769768990053,0.0072306579898770785,0.0030740109976034637,0.039589148045053736
3553,5,2.6475978217993038e-05,0.0009932132231966575,0.0036153289949385392,0.0023218364569075737,0.016003595354428
3554,6,1.963272974243389e-05,2.592040388019001e-06,0.004338394793926247,0.0017217111786871706,4.1765418082816994e-05
3555,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3556,2,7.603678013691123e-06,0.0,0.0014461315979754157,0.0006668118803171036,0.0
3557,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3558,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3559,2,9.269507256490305e-06,0.0,0.0014461315979754157,0.0008128983831487663,0.0
3560,4,1.0573304919358814e-05,0.0,0.0028922631959508315,0.0009272361772485405,0.0
3561,23,3.794242933179438e-05,9.781289568882341e-07,0.016630513376717282,0.0033273979514883223,1.576054332030235e-05
3562,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3563,4,1.3925665909971861e-05,0.0,0.0028922631959508315,0.0012212247090652955,0.0
3564,3,9.277981111723022e-06,0.0,0.0021691973969631237,0.0008136415060599533,0.0
3566,12,2.2965833522642174e-05,2.901761199387553e-05,0.008676789587852495,0.0020140109308559,0.00046755934139414043
3567,15,3.978647401060283e-05,2.7305437534380753e-05,0.010845986984815618,0.003489113228943647,0.0004399711593341484
3568,29,5.535011110182412e-05,0.00036275819491466294,0.02096890817064353,0.004853981401252325,0.005845104784481411
3569,6,1.732008619180731e-05,2.4126527091118758e-06,0.004338394793926247,0.0015189016710094596,3.887495331880604e-05
3570,15,3.416253209112322e-05,4.673527831786196e-06,0.010845986984815618,0.0029959162156863836,7.530432192278049e-05
3571,7,1.8000321523925936e-05,3.980259745507347e-06,0.005061460592913955,0.0015785555648291903,6.413372766786632e-05
3572,11,2.309761081469755e-05,8.069373121039032e-06,0.007953723788864787,0.0020255672676366427,0.00013002140847196184
3573,3,1.0334607762822487e-05,0.0,0.0021691973969631237,0.0009063033997835109,0.0
3574,13,3.076365275276445e-05,6.037499950544854e-07,0.009399855386840203,0.0026978482124777946,9.728193695400255e-06
3575,2,1.072086169147898e-05,0.0,0.0014461315979754157,0.0009401763107594289,0.0
3576,2,1.072086169147898e-05,0.0,0.0014461315979754157,0.0009401763107594289,0.0
3577,4,1.2052130121303346e-05,0.0,0.0028922631959508315,0.0010569231802743646,0.0
3578,5,1.506332640763799e-05,2.741024874108903e-07,0.0036153289949385392,0.001320992944154328,4.416599771041838e-06
3579,2,7.554490640808207e-06,0.0,0.0014461315979754157,0.0006624983461904798,0.0
3580,16,5.303952906810024e-05,0.0004370773625304243,0.011569052783803326,0.004651352680288586,0.007042605842484399
3581,11,2.438827388831834e-05,9.800765451522021e-06,0.007953723788864787,0.00213875321125857,0.0001579192471330602
3582,4,1.4073678490414458e-05,0.0,0.0028922631959508315,0.0012342048151268363,0.0
3583,6,1.8858228526536397e-05,0.0,0.004338394793926247,0.0016537905472308438,0.0
3584,8,2.4801719755707266e-05,2.259379166525259e-06,0.005784526391901663,0.0021750107455395505,3.6405264336815696e-05
3586,3,1.0029496379863487e-05,0.0,0.0021691973969631237,0.0008795463626482314,0.0
3587,6,1.974613277330351e-05,0.0,0.004338394793926247,0.0017316561669036197,0.0
3588,12,4.4355879058293915e-05,0.0002294168650208467,0.008676789587852495,0.0038898316136904854,0.00369658255601788
3589,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3590,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3591,5,1.949344492430308e-05,6.547798492856086e-06,0.0036153289949385392,0.001709496462163115,0.0001055043520310181
3592,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3593,12,5.0407925183610747e-05,0.000287770424903142,0.008676789587852495,0.00442057163836301,0.004636830569270247
3594,8,1.5728506741788765e-05,8.248829700861113e-08,0.005784526391901663,0.0013793265754004677,1.329129834329947e-06
3595,2,7.841397301449223e-06,0.0,0.0014461315979754157,0.0006876589026360659,0.0
3596,15,4.8189396794885586e-05,7.520208763117962e-05,0.010845986984815618,0.004226015650621418,0.0012117275043763067
3597,51,7.800491835476087e-05,3.968344291404487e-05,0.0368763557483731,0.0068407165832723524,0.0006394173454748407
3599,16,2.9618433263774098e-05,1.0190114259634228e-06,0.011569052783803326,0.0025974170843507966,1.6419280514782586e-05
3600,3,8.925521692615326e-06,0.0,0.0021691973969631237,0.0007827322372077617,0.0
3602,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3603,2,7.941051336402635e-06,2.3079116978897293e-05,0.0014461315979754157,0.0006963981593890242,0.00037187266605153677
3605,5,1.351919806564468e-05,0.0,0.0036153289949385392,0.0011855791192499168,0.0
3606,12,3.3651131007358363e-05,0.0005186501578230006,0.008676789587852495,0.002951068404186813,0.008356984243116603
3607,9,2.469553650105204e-05,0.0003565671943278345,0.006507592190889371,0.0021656989025646963,0.005745349499395954
3608,19,5.0274016846337476e-05,8.415600733784184e-05,0.01373825018076645,0.0044088284175156055,0.0013560015680665442
3609,7,2.013366246714182e-05,1.6462430847811972e-07,0.005061460592913955,0.0017656409573381625,2.652583309258568e-06
3610,11,2.839374731360405e-05,1.3268667337188612e-05,0.007953723788864787,0.0024900170682322286,0.0002137973780427985
3611,11,2.1570812622324888e-05,3.1552686339624193e-06,0.007953723788864787,0.0018916732269253433,5.084068684660992e-05
3612,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3613,2,8.679118512848247e-06,0.0,0.0014461315979754157,0.0007611236725998504,0.0
3614,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3615,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3616,6,1.4222998610592208e-05,1.594661236913453e-08,0.004338394793926247,0.0012472995871471162,2.569469733882257e-07
3617,4,1.1272414851407024e-05,3.182137318088174e-06,0.0028922631959508315,0.0009885452973214892,5.127362061995477e-05
3618,8,1.701730184507365e-05,2.0334991550466394e-08,0.005784526391901663,0.0014923487055613545,3.2765670926326407e-07
3619,4,1.5025127315792257e-05,1.955438321286482e-05,0.0028922631959508315,0.0013176430379360222,0.00031507880587504594
3620,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3621,9,2.397241134426049e-05,2.6759469665002696e-05,0.006507592190889371,0.002102283744185219,0.0004311740061610119
3622,17,3.067714776605113e-05,4.342959291696827e-06,0.012292118582791034,0.002690262074197971,6.997788744835063e-05
3623,11,2.4903876912089033e-05,2.9281907392984166e-06,0.007953723788864787,0.002183969515941469,4.718179200382693e-05
3624,10,2.4363542653976632e-05,9.292464192764936e-08,0.0072306579898770785,0.002136584381799423,1.4972901418679171e-06
3625,16,3.634198819334643e-05,5.0836525300203054e-05,0.011569052783803326,0.0031870457215617334,0.0008191264082360125
3627,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3628,2,1.072086169147898e-05,0.0,0.0014461315979754157,0.0009401763107594289,0.0
3629,2,1.072086169147898e-05,0.0,0.0014461315979754157,0.0009401763107594289,0.0
3630,4,1.1757780553969288e-05,0.0,0.0028922631959508315,0.0010311099109445567,0.0
3631,18,4.132316436663102e-05,1.4852689389930453e-06,0.013015184381778741,0.0036238747724918192,2.3932064673527693e-05
3632,9,1.9242970615069922e-05,1.0760936357939e-05,0.006507592190889371,0.0016875308759283802,0.00017339043327769854
3633,8,2.6298946750632204e-05,0.0007843941837647434,0.005784526391901663,0.002306311511556966,0.012638904539486033
3634,16,3.1746732834879406e-05,5.46510930163204e-06,0.011569052783803326,0.0027840603688680343,8.805903484605771e-05
3635,17,3.814358303220584e-05,5.044144627151314e-05,0.012292118582791034,0.00334503831934222,0.0008127605194615716
3636,3,8.99412687878473e-06,0.0,0.0021691973969631237,0.0007887486352070924,0.0
3637,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3638,2,1.072086169147898e-05,0.0,0.0014461315979754157,0.0009401763107594289,0.0
3639,8,2.472042966748803e-05,4.4412232107181315e-06,0.005784526391901663,0.002167881932815102,7.156120909694478e-05
3640,27,4.5676175457975597e-05,1.1409506287558283e-05,0.019522776572668113,0.0040056162804349765,0.00018384080835352623
3641,2,7.600930197339735e-06,0.0,0.0014461315979754157,0.0006665709079107582,0.0
3642,2,8.409415998947938e-06,0.0,0.0014461315979754157,0.0007374718504032378,0.0
3643,12,2.3471433884580194e-05,5.38343123049781e-07,0.008676789587852495,0.00205835004245766,8.674296014101567e-06
3644,18,5.713337673762041e-05,0.00028198241993734267,0.013015184381778741,0.00501036660188406,0.0045435687326185505
3645,8,1.871963569422786e-05,4.3038424021007986e-05,0.005784526391901663,0.00164163651507118,0.0006934759894836082
3646,4,1.0306519861785897e-05,0.0,0.0028922631959508315,0.0009038402041996572,0.0
3647,8,1.7623800710107156e-05,0.0,0.005784526391901663,0.0015455362087505983,0.0
3648,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3649,17,4.9545545000245983e-05,0.00015791172994684402,0.012292118582791034,0.004344944376058866,0.002544423864649476
3650,10,2.7713027049526292e-05,1.6723676180471284e-05,0.0072306579898770785,0.0024303206478364235,0.00026946776400071703
3651,14,3.348656162795334e-05,5.920381688986051e-06,0.01012292118582791,0.0029366363336643516,9.539481622018e-05
3652,3,1.1418950550911452e-05,0.0,0.0021691973969631237,0.0010013958868840918,0.0
3653,2,8.217725168766725e-06,0.0,0.0014461315979754157,0.000720661338085051,0.0
3654,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3655,5,1.8710440345691085e-05,6.805461075821849e-05,0.0036153289949385392,0.0016408301201085139,0.0010965605643794216
3656,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3658,3,1.2933811795278284e-05,7.688828496923814e-08,0.0021691973969631237,0.001134243105421874,1.2388971183683054e-06
3659,3,1.1035502999807235e-05,0.0,0.0021691973969631237,0.0009677690838955377,0.0
3660,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3661,2,8.739480445912742e-06,0.0,0.0014461315979754157,0.0007664171705641037,0.0
3662,3,1.203592169149233e-05,0.0,0.0021691973969631237,0.0010555017663823232,0.0
3663,2,8.739480445912742e-06,0.0,0.0014461315979754157,0.0007664171705641037,0.0
3664,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3665,3,1.0095834882255842e-05,0.0,0.0021691973969631237,0.0008853639816265754,0.0
3666,8,2.9517350713332987e-05,1.6246757233422416e-05,0.005784526391901663,0.002588552552553748,0.00026178319268493753
3667,9,2.5025346607968477e-05,3.424509327616752e-06,0.006507592190889371,0.0021946219181296044,5.517894877623014e-05
3668,4,1.2057421960660955e-05,0.0,0.0028922631959508315,0.0010573872532330078,0.0
3670,24,4.59293293097787e-05,1.0358478748903261e-05,0.01735357917570499,0.004027816851740915,0.0001669056538044763
3671,16,4.5419172928075376e-05,1.943496789199368e-05,0.011569052783803326,0.003983078195589663,0.00031315467273856776
3672,5,1.2461874762090863e-05,0.0,0.0036153289949385392,0.0010928561319171642,0.0
3673,11,3.276422213576989e-05,7.35488343257838e-06,0.007953723788864787,0.002873290074900781,0.00011850887159470002
3674,2,8.419801164371046e-06,0.0,0.0014461315979754157,0.000738382587505824,0.0
3675,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3676,4,1.0273808141486166e-05,0.0,0.0028922631959508315,0.0009009715183239277,0.0
3677,5,1.212648005900859e-05,1.1371200348173738e-06,0.0036153289949385392,0.0010634433698028304,1.8322358665403206e-05
3678,2,7.616976472454242e-06,0.0,0.0014461315979754157,0.0006679781014902237,0.0
3679,55,9.525053471552535e-05,7.933059004473173e-05,0.03976861894432393,0.00835308755059142,0.0012782498587944426
3681,2,8.187077223388528e-06,0.0,0.0014461315979754157,0.0007179736369424338,0.0
3683,6,1.6944274687482164e-05,5.3752382741853344e-05,0.004338394793926247,0.0014859445185113358,0.0008661094744271573
3684,6,1.7768835952896074e-05,2.4993867334559113e-05,0.004338394793926247,0.0015582552143137203,0.00040272494346900277
3685,10,2.018157056773768e-05,2.4163774094889633e-07,0.0072306579898770785,0.0017698423044471834,3.893496923105854e-06
3686,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3687,6,1.3476067813276161e-05,0.0,0.004338394793926247,0.0011817967701514124,0.0
3688,21,4.306509293980725e-05,0.00011079025242358658,0.015184381778741865,0.0037766348795303176,0.0017851578367991088
3689,6,1.8558459112428014e-05,1.5603578094816133e-06,0.004338394793926247,0.0016275019792084673,2.514196791570609e-05
3690,13,3.623376139466504e-05,3.80388338674805e-07,0.009399855386840203,0.0031775546680216575,6.129178415589161e-06
3691,22,3.826080213935401e-05,1.4177709505135092e-05,0.015907447577729574,0.0033553179620501076,0.0002284447293628956
3692,15,4.149992296422926e-05,8.78072910454003e-06,0.010845986984815618,0.0036393757882652996,0.0001414834521167906
3693,13,3.807606553494609e-05,0.0004576520416793936,0.009399855386840203,0.0033391173072713494,0.007374124626122356
3694,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3695,5,1.6796951774152384e-05,0.0,0.0036153289949385392,0.001473024893472724,0.0
3697,3,1.2735556221377607e-05,0.0,0.0021691973969631237,0.001116856891568786,0.0
3698,7,1.7391602352109902e-05,0.0,0.005061460592913955,0.001525173349694244,0.0
3699,17,3.211465236146377e-05,3.305801684398294e-05,0.012292118582791034,0.002816325426763089,0.0005326621841463501
3700,5,1.4879443907848835e-05,2.1211746921087355e-05,0.0036153289949385392,0.0013048671909042515,0.0003417838250210264
3701,5,1.541851174159929e-05,0.0,0.0036153289949385392,0.0013521412647398837,0.0
3702,5,1.541851174159929e-05,0.0,0.0036153289949385392,0.0013521412647398837,0.0
3703,5,1.541851174159929e-05,0.0,0.0036153289949385392,0.0013521412647398837,0.0
3704,5,1.541851174159929e-05,0.0,0.0036153289949385392,0.0013521412647398837,0.0
3705,13,2.78634298920942e-05,1.083434993281556e-05,0.009399855386840203,0.002443510370241444,0.00017457334256485552
3706,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3707,7,2.0326115030434056e-05,2.488141067350485e-06,0.005061460592913955,0.0017825182705765285,4.009129348726712e-05
3708,1,6.155614766676216e-06,0.0,0.0007230657989877079,0.0005398225766115186,0.0
3709,3,1.0704957848276699e-05,0.0,0.0021691973969631237,0.0009387816078839407,0.0
